marital_status,is_displaced,gender,age,is_international,mothers_qualif,fathers_qualif,is_spec_needs,is_debtor,is_tuition_uptodate,is_scholarship,unempl_rate,infl_rate,gdp,application_order,course,is_daytime,prev_qualif,prev_qualif_grade,admission_grade,courses_credited,courses_enrolled,courses_evaluated,courses_approved,courses_avg_grade,courses_unevaluated,Target
single,0,1,24,0,4,4,0,1,1,0,9.4,-0.8,-3.12,1,Equinculture,1,4,150,110,0,5,13,2,12.5,2,Dropout
single,0,1,20,0,4,4,0,0,1,0,11.1,0.6,2.02,1,Social Service,1,4,106,105,0,6,9,5,11,0,Graduate
single,1,1,21,0,1,1,0,0,1,0,12.7,3.7,-1.7,1,Animation and Multimedia Design,1,4,162,142.8,0,0,0,0,0,0,Dropout
married,1,1,32,0,1,1,0,0,1,0,7.6,2.6,0.32,3,Management (evening attendance),0,4,120,128.2,0,5,5,0,0,0,Dropout
married,0,1,39,0,2,2,0,0,1,0,12.7,3.7,-1.7,1,Management (evening attendance),0,3,133.1,120,0,5,9,0,0,0,Dropout
single,0,1,33,0,1,1,0,0,0,0,12.7,3.7,-1.7,1,Informatics Engineering,1,5,130,130,0,5,6,0,0,0,Dropout
single,0,1,20,0,1,2,0,0,1,1,9.4,-0.8,-3.12,2,Advertising and Marketing Management,1,4,128,121.7,0,5,5,5,12.4,0,Graduate
single,0,1,19,0,2,3,0,0,1,0,16.2,0.3,-0.92,1,Agronomy,1,4,124,116,0,6,8,6,15.5,0,Graduate
married,0,1,43,0,1,1,0,0,0,0,13.9,-0.3,0.79,1,Management (evening attendance),0,4,133.1,133.2,0,5,13,2,11.5,0,Dropout
married,0,1,49,0,1,1,0,0,1,0,16.2,0.3,-0.92,1,Management (evening attendance),0,4,114,116.7,0,5,7,4,13.333333333333334,0,Dropout
single,1,1,18,0,2,2,0,0,1,1,12.7,3.7,-1.7,2,Journalism and Communication,1,4,140,126.4,0,6,8,6,12.666666666666666,0,Graduate
single,1,1,19,0,4,3,0,0,1,1,8.9,1.4,3.51,1,Management,1,4,122,120.3,0,5,8,5,12.6,0,Dropout
single,0,1,45,0,1,1,0,1,1,1,16.2,0.3,-0.92,1,Communication Design,1,4,140,118,0,6,6,6,13.5,0,Dropout
single,1,1,19,0,1,3,0,0,0,0,13.9,-0.3,0.79,1,Advertising and Marketing Management,1,4,160,149.5,0,6,6,6,13,0,Graduate
single,0,1,21,0,4,5,0,0,1,1,13.9,-0.3,0.79,1,Agronomy,1,4,130,130,0,6,15,6,11.714285714285714,0,Graduate
single,0,1,18,0,4,4,0,0,1,1,13.9,-0.3,0.79,1,Advertising and Marketing Management,1,4,141,126.3,0,6,8,6,12.166666666666666,0,Graduate
single,0,1,18,0,1,1,0,0,1,0,9.4,-0.8,-3.12,3,Management,1,4,127,116.2,0,5,10,0,0,1,Dropout
single,0,1,29,0,1,1,0,0,0,0,9.4,-0.8,-3.12,1,Tourism,1,4,126,126,0,6,12,0,0,0,Dropout
single,0,1,19,0,4,4,0,0,1,0,9.4,-0.8,-3.12,1,Advertising and Marketing Management,1,4,131,122.3,0,5,6,5,11.5,0,Graduate
single,0,1,22,0,4,4,0,0,1,1,12.4,0.5,1.79,1,Communication Design,1,4,130,131.8,2,7,7,7,12.285714285714286,0,Graduate
single,1,1,18,0,4,4,0,0,1,1,11.1,0.6,2.02,6,Nursing,1,4,140,130.7,0,7,7,7,12.718571428571428,0,Dropout
single,1,1,20,0,3,3,0,0,1,0,10.8,1.4,1.74,1,Animation and Multimedia Design,1,4,140,129.5,0,0,0,0,0,0,Dropout
divorced,0,1,29,0,1,1,0,1,1,1,11.1,0.6,2.02,1,Advertising and Marketing Management,1,3,133.1,130,0,6,16,1,14,0,Dropout
single,1,1,29,0,2,2,0,0,1,0,7.6,2.6,0.32,1,Advertising and Marketing Management,1,4,120,114,0,5,10,3,11.666666666666666,0,Dropout
single,1,1,19,0,5,3,0,1,1,0,10.8,1.4,1.74,1,Animation and Multimedia Design,1,4,123,116.4,0,0,0,0,0,0,Dropout
single,1,1,18,0,2,2,0,0,1,0,7.6,2.6,0.32,1,Informatics Engineering,1,4,136,121.7,0,5,10,0,0,0,Dropout
married,1,1,22,0,5,5,0,0,1,0,7.6,2.6,0.32,1,Tourism,1,4,136,130,2,6,13,4,11.5,0,Dropout
single,1,1,34,0,1,1,0,1,1,0,10.8,1.4,1.74,1,Management (evening attendance),0,4,120,120,6,10,10,7,11.714285714285714,0,Dropout
single,0,1,26,0,5,5,0,0,1,0,13.9,-0.3,0.79,1,Management (evening attendance),0,6,160,125,0,5,7,5,12.6,0,Graduate
single,1,1,24,0,1,1,0,0,1,0,11.1,0.6,2.02,1,Animation and Multimedia Design,1,4,125,134.1,12,17,19,13,11.642857142857142,0,Dropout
single,1,1,17,0,4,4,0,0,1,1,11.1,0.6,2.02,1,Advertising and Marketing Management,1,4,146,149.5,0,6,8,6,14.875,0,Graduate
single,1,1,19,0,3,2,0,0,1,0,12.4,0.5,1.79,1,Agronomy,1,4,140,140,0,6,8,6,12.714285714285714,0,Graduate
married,0,1,49,0,4,5,0,1,0,0,8.9,1.4,3.51,1,Agronomy,1,4,111,162.4,4,12,16,5,11.6,0,Dropout
single,0,1,23,0,5,6,0,0,1,0,13.9,-0.3,0.79,1,Nursing,1,4,120,136.6,0,7,14,5,11.94,0,Dropout
single,1,1,18,0,4,3,0,0,1,0,12.4,0.5,1.79,3,Informatics Engineering,1,4,111,111,0,5,10,4,11.6,0,Dropout
single,1,1,19,0,5,4,0,0,1,0,8.9,1.4,3.51,3,Advertising and Marketing Management,1,4,106,105.7,0,6,6,6,13.333333333333334,0,Graduate
single,1,1,18,0,4,2,0,0,1,0,8.9,1.4,3.51,1,Management,1,4,151,137,0,5,5,5,13.4,0,Graduate
married,0,1,45,0,-1,-1,0,1,0,0,9.4,-0.8,-3.12,1,Tourism,1,3,133.1,120,0,6,12,0,0,0,Dropout
single,1,1,30,0,-1,-1,0,0,1,0,7.6,2.6,0.32,1,Management (evening attendance),0,4,120,120.5,0,5,5,2,11,0,Dropout
single,0,1,28,0,4,6,0,0,1,0,8.9,1.4,3.51,1,Management (evening attendance),0,4,120,118.1,13,15,17,13,12,0,Dropout
single,0,1,40,0,1,1,0,0,1,0,12.7,3.7,-1.7,1,Management (evening attendance),0,4,110,139,0,5,0,0,0,0,Dropout
single,0,1,32,0,2,3,0,0,0,0,10.8,1.4,1.74,2,Management,1,3,133.1,116.3,0,5,5,0,0,0,Dropout
single,1,1,19,0,3,1,0,0,1,0,7.6,2.6,0.32,5,Tourism,1,4,118,120.5,0,6,12,4,12.5,0,Dropout
single,1,1,20,0,4,3,0,0,1,0,16.2,0.3,-0.92,1,Communication Design,1,4,139,134.9,0,6,7,6,13.666666666666666,0,Graduate
single,0,1,18,0,4,5,0,0,1,0,9.4,-0.8,-3.12,1,Informatics Engineering,1,4,130,123,0,5,10,1,10,0,Dropout
single,0,1,20,0,2,1,0,0,0,0,10.8,1.4,1.74,1,Advertising and Marketing Management,1,4,132,122.9,0,6,6,6,11.5,0,Dropout
single,1,1,18,0,3,1,0,0,1,1,7.6,2.6,0.32,3,Nursing,1,4,156,132.3,0,7,7,6,13.266666666666666,0,Graduate
single,1,1,18,0,3,2,0,0,1,1,13.9,-0.3,0.79,4,Nursing,1,4,143,131.5,0,7,8,7,12.5125,0,Graduate
married,0,1,28,0,-1,-1,0,0,1,0,7.6,2.6,0.32,1,Equinculture,1,4,133.1,128.2,0,5,9,0,0,0,Dropout
single,1,1,31,0,1,1,0,0,0,0,12.7,3.7,-1.7,1,Advertising and Marketing Management,1,4,140,148,0,6,14,0,0,0,Dropout
single,0,1,23,0,5,3,0,0,1,0,7.6,2.6,0.32,1,Nursing,1,4,127,121.5,0,7,7,6,13.483333333333334,0,Graduate
single,0,1,33,0,1,1,0,1,0,0,16.2,0.3,-0.92,1,Social Service,1,3,133.1,139,0,6,8,0,0,0,Dropout
single,0,1,22,0,1,1,0,0,1,0,12.7,3.7,-1.7,1,Management,1,4,120,113.4,0,5,9,3,13,0,Dropout
single,1,1,20,0,3,1,0,1,1,0,12.4,0.5,1.79,1,Informatics Engineering,1,4,150,150,0,5,6,5,16.5,0,Dropout
single,1,1,20,0,2,2,0,0,1,0,16.2,0.3,-0.92,1,Veterinary Nursing,1,4,150,150,1,6,11,6,13.8,0,Graduate
single,0,1,25,0,4,4,0,0,0,0,13.9,-0.3,0.79,1,Agronomy,1,4,130,140,0,6,0,0,0,0,Dropout
single,1,1,20,0,5,4,0,0,1,0,7.6,2.6,0.32,1,Advertising and Marketing Management,1,4,141,140.7,0,5,5,5,12.6,0,Graduate
single,1,1,19,0,4,1,0,0,1,0,7.6,2.6,0.32,5,Journalism and Communication,1,4,146,146.7,0,6,7,6,13.833333333333334,0,Graduate
single,0,1,31,0,-1,-1,0,0,1,0,7.6,2.6,0.32,1,Equinculture,1,3,133.1,96,0,5,5,0,0,0,Dropout
single,0,1,24,0,5,2,0,1,0,0,8.9,1.4,3.51,1,Informatics Engineering,1,4,160,160,2,6,6,2,16,0,Dropout
single,0,1,23,0,3,5,0,1,0,0,15.5,2.8,-4.06,1,Informatics Engineering,1,4,130,130,0,5,5,0,0,0,Dropout
married,0,1,26,0,4,5,0,0,0,1,9.4,-0.8,-3.12,1,Management (evening attendance),0,4,160,130,0,5,12,3,10.666666666666666,0,Dropout
married,1,1,38,0,1,1,0,0,1,0,16.2,0.3,-0.92,1,Communication Design,1,5,140,140,14,18,18,18,14.5,0,Graduate
single,1,1,20,0,3,3,0,0,1,1,8.9,1.4,3.51,6,Informatics Engineering,1,4,126,116.6,0,5,6,5,14,0,Graduate
single,1,1,20,0,4,3,0,0,1,0,12.4,0.5,1.79,5,Informatics Engineering,1,4,118,120.5,0,5,10,3,13.333333333333334,0,Graduate
single,0,1,25,0,5,4,0,0,1,0,10.8,1.4,1.74,1,Veterinary Nursing,1,3,133.1,103,0,6,0,0,0,0,Dropout
single,1,1,19,0,4,3,0,0,1,0,8.9,1.4,3.51,2,Communication Design,1,4,121,111.9,0,6,9,5,12,0,Graduate
single,0,1,18,0,4,2,0,0,1,0,8.9,1.4,3.51,1,Informatics Engineering,1,4,148,148.7,0,5,6,5,16.2,0,Graduate
single,0,1,28,0,3,3,0,0,1,0,10.8,1.4,1.74,1,Management (evening attendance),0,3,133.1,120,7,13,13,7,10.285714285714286,0,Dropout
single,1,1,20,0,4,2,0,0,1,1,8.9,1.4,3.51,1,Tourism,1,4,132,120.1,0,6,7,6,13.571428571428571,0,Graduate
single,0,1,18,0,6,5,0,0,1,0,11.1,0.6,2.02,1,Equinculture,1,4,140,127.8,0,6,7,6,14.285714285714286,0,Graduate
single,1,1,19,0,4,4,0,0,1,0,12.4,0.5,1.79,3,Management,1,4,112,106.4,0,5,7,5,10.2,0,Graduate
single,0,1,24,0,3,3,0,1,1,0,12.7,3.7,-1.7,1,Nursing,1,4,100,100,0,8,16,2,10.25,1,Dropout
single,1,1,21,0,4,5,0,0,1,0,10.8,1.4,1.74,4,Veterinary Nursing,1,4,126,123.9,0,6,0,0,0,0,Dropout
single,0,1,20,0,5,1,0,0,1,1,12.7,3.7,-1.7,1,Advertising and Marketing Management,1,4,150,139.5,0,6,7,6,14.833333333333334,0,Graduate
single,1,1,21,0,3,4,0,0,1,0,13.9,-0.3,0.79,1,Agronomy,1,4,150,150,0,6,12,5,13.625,0,Graduate
married,0,1,24,0,3,3,0,1,1,0,10.8,1.4,1.74,1,Oral Hygiene,1,4,144,139.8,0,7,7,7,12.271428571428572,0,Graduate
single,0,1,27,0,2,1,0,0,1,0,10.8,1.4,1.74,1,Management (evening attendance),0,4,133.1,154.4,0,5,0,0,0,0,Dropout
single,0,1,39,0,5,3,0,0,1,0,8.9,1.4,3.51,1,Social Service (evening attendance),0,4,133.1,119,3,9,10,9,13.22222222222222,0,Graduate
single,0,1,25,0,3,1,0,0,1,0,12.4,0.5,1.79,1,Biofuel Production Technologies,1,4,133.1,96.1,0,7,13,2,15,0,Dropout
single,0,1,18,0,4,5,0,0,0,0,9.4,-0.8,-3.12,1,Animation and Multimedia Design,1,5,130,130,0,0,0,0,0,0,Dropout
single,0,1,19,0,4,5,0,0,1,0,10.8,1.4,1.74,1,Communication Design,1,4,133,128.8,6,12,12,12,13.166666666666666,0,Graduate
single,0,1,21,0,2,1,0,0,1,1,13.9,-0.3,0.79,1,Journalism and Communication,1,4,124,126.8,0,6,8,5,13.833333333333334,0,Graduate
single,0,1,27,0,4,5,0,0,1,0,8.9,1.4,3.51,1,Management (evening attendance),0,5,130,130,0,5,0,0,0,0,Dropout
single,1,1,27,0,4,1,0,0,1,0,9.4,-0.8,-3.12,1,Advertising and Marketing Management,1,5,110,110,7,12,12,9,12.333333333333334,0,Dropout
single,1,1,18,0,3,2,0,1,1,0,12.7,3.7,-1.7,3,Journalism and Communication,1,4,127,133.7,0,6,6,6,13,0,Dropout
single,0,1,19,0,3,2,0,0,1,0,13.9,-0.3,0.79,1,Agronomy,1,4,140,140,0,6,15,3,13.25,0,Dropout
single,1,0,18,0,3,2,0,0,1,0,10.8,1.4,1.74,2,Social Service,1,4,133,133.7,0,6,6,6,13.5,0,Graduate
single,1,0,18,0,1,1,0,0,1,1,10.8,1.4,1.74,4,Journalism and Communication,1,4,109,137,0,6,7,6,12.666666666666666,0,Graduate
single,0,0,23,0,6,3,0,0,1,0,9.4,-0.8,-3.12,1,Management,1,4,133.1,128.2,7,11,18,11,15.090909090909092,1,Dropout
single,1,1,20,0,4,6,0,1,0,0,9.4,-0.8,-3.12,4,Animation and Multimedia Design,1,4,133,129.2,0,0,0,0,0,0,Dropout
single,1,1,18,0,5,4,0,0,1,0,16.2,0.3,-0.92,3,Journalism and Communication,1,4,134,129.5,0,6,7,6,13.166666666666666,0,Graduate
single,1,1,18,0,3,3,0,0,1,0,12.4,0.5,1.79,4,Journalism and Communication,1,4,125,129.6,0,6,6,6,12.833333333333334,0,Graduate
single,1,1,20,0,3,4,0,0,1,0,12.7,3.7,-1.7,2,Journalism and Communication,1,4,132,141.8,0,6,6,6,11.833333333333334,0,Graduate
single,1,1,20,0,5,4,0,0,1,0,15.5,2.8,-4.06,3,Journalism and Communication,1,4,135,129.8,0,6,6,5,12.8,0,Graduate
single,0,1,21,0,4,4,0,0,1,0,12.4,0.5,1.79,1,Communication Design,1,4,100,106,2,7,7,5,11.8,0,Dropout
single,1,1,20,0,3,4,0,0,1,0,11.1,0.6,2.02,1,Informatics Engineering,1,4,125,121.5,0,5,7,5,15.8,0,Dropout
single,1,1,20,0,4,4,0,0,1,0,8.9,1.4,3.51,1,Advertising and Marketing Management,1,4,117,117.7,0,6,9,6,14.666666666666666,0,Graduate
single,1,1,19,0,3,1,0,0,1,0,12.4,0.5,1.79,1,Veterinary Nursing,1,4,140,140,2,6,10,4,12.5,0,Dropout
single,1,1,19,0,4,3,0,0,1,0,11.1,0.6,2.02,1,Informatics Engineering,1,4,132,133.1,0,5,7,3,12,0,Dropout
single,0,1,18,0,3,4,0,1,1,0,10.8,1.4,1.74,1,Advertising and Marketing Management,1,4,132,119.1,0,6,6,3,12.666666666666666,0,Dropout
single,1,0,18,0,3,2,0,1,1,0,8.9,1.4,3.51,1,Social Service,1,4,133,131.3,0,6,7,5,13.6,0,Dropout
single,1,0,18,0,4,4,0,0,1,0,8.9,1.4,3.51,5,Journalism and Communication,1,4,143,136.7,0,6,6,6,12.5,0,Graduate
single,1,0,21,0,3,1,0,0,1,1,12.4,0.5,1.79,1,Social Service,1,4,143,126.2,0,6,7,6,13.333333333333334,0,Graduate
single,0,0,18,1,1,1,0,0,1,0,11.1,0.6,2.02,1,Veterinary Nursing,1,4,133.1,109.6,0,6,13,4,12.25,0,Dropout
single,1,0,18,0,4,3,0,0,1,1,11.1,0.6,2.02,1,Nursing,1,4,141,131.9,0,7,7,7,15.101428571428572,0,Graduate
single,1,0,18,0,3,1,0,0,1,1,10.8,1.4,1.74,2,Social Service,1,4,140,140.7,0,6,6,6,13.166666666666666,0,Graduate
single,1,0,23,0,5,3,0,0,1,0,13.9,-0.3,0.79,6,Social Service (evening attendance),0,4,134,120.7,0,6,8,4,11,0,Dropout
single,1,0,21,0,5,3,0,0,1,0,8.9,1.4,3.51,2,Management,1,4,118,113.8,0,5,9,3,11.666666666666666,0,Graduate
single,1,0,26,0,-1,-1,0,0,1,0,7.6,2.6,0.32,1,Social Service (evening attendance),0,4,119,112.4,4,7,15,7,11.571428571428571,0,Dropout
single,1,0,18,0,5,1,0,0,1,0,16.2,0.3,-0.92,1,Animation and Multimedia Design,1,4,143,142.7,0,0,0,0,0,0,Dropout
single,0,0,19,0,3,3,0,0,0,1,8.9,1.4,3.51,1,Advertising and Marketing Management,1,4,123,125.5,0,6,6,6,13.833333333333334,0,Graduate
single,1,0,20,0,3,4,0,0,1,1,13.9,-0.3,0.79,3,Nursing,1,4,108,107.8,0,7,10,6,12.357142857142858,0,Graduate
single,1,0,19,0,2,3,0,1,0,0,16.2,0.3,-0.92,3,Journalism and Communication,1,4,117,110.4,0,6,7,6,12.166666666666666,0,Dropout
single,0,0,33,0,1,1,0,0,1,0,10.8,1.4,1.74,1,Tourism,1,4,170,138.3,5,10,14,9,12.416666666666666,0,Graduate
single,0,0,18,0,5,2,0,0,1,0,7.6,2.6,0.32,2,Veterinary Nursing,1,4,157,142.3,0,5,7,4,12.75,0,Graduate
single,0,0,21,0,1,4,0,0,1,0,7.6,2.6,0.32,1,Nursing,1,-1,141,145,12,21,33,18,14.933333333333334,12,Graduate
single,1,0,19,0,5,3,0,0,1,0,8.9,1.4,3.51,1,Journalism and Communication,1,4,125,125.7,0,6,6,6,13,0,Graduate
married,1,0,18,0,2,2,0,0,1,0,15.5,2.8,-4.06,4,Nursing,1,4,143,128.7,0,7,10,7,14.455000000000002,0,Graduate
single,0,0,18,0,4,3,0,0,1,1,11.1,0.6,2.02,1,Advertising and Marketing Management,1,4,142,128,0,6,8,6,14,0,Graduate
single,1,0,20,0,3,2,0,0,1,1,11.1,0.6,2.02,3,Journalism and Communication,1,4,150,146.5,0,6,6,6,13.5,0,Graduate
single,1,0,20,0,1,1,0,0,0,0,11.1,0.6,2.02,2,Tourism,1,4,112,106.1,0,6,0,0,0,0,Dropout
single,0,0,20,0,3,4,0,0,1,1,10.8,1.4,1.74,2,Social Service (evening attendance),0,4,133.1,118,0,6,6,6,11.666666666666666,0,Graduate
single,1,0,19,0,4,1,0,0,1,1,10.8,1.4,1.74,1,Veterinary Nursing,1,4,125,117,0,5,6,4,12,0,Graduate
single,1,0,19,0,2,1,0,0,1,1,13.9,-0.3,0.79,3,Social Service,1,4,121,115.4,0,6,7,6,11.714285714285714,0,Graduate
single,1,0,21,0,4,4,0,0,1,0,11.1,0.6,2.02,3,Social Service,1,4,133.1,117,0,6,8,6,12.666666666666666,0,Graduate
single,0,0,21,0,1,1,0,0,1,0,16.2,0.3,-0.92,1,Social Service,1,4,135,127,0,6,0,0,0,0,Dropout
single,1,0,18,0,3,2,0,0,1,0,12.7,3.7,-1.7,4,Nursing,1,4,132,118,0,8,8,7,12.328571428571427,0,Graduate
facto_union,0,0,27,0,1,1,0,0,1,0,12.4,0.5,1.79,1,Basic Education,1,3,133.1,118,0,7,14,6,11.666666666666666,0,Dropout
single,1,0,20,0,4,2,0,0,1,1,15.5,2.8,-4.06,1,Communication Design,1,4,135,126.4,5,12,12,12,13.25,0,Graduate
single,1,0,18,0,2,1,0,0,1,1,15.5,2.8,-4.06,1,Oral Hygiene,1,4,133,124.4,0,7,7,7,13.3,0,Graduate
single,1,0,18,0,4,3,0,0,1,0,11.1,0.6,2.02,1,Journalism and Communication,1,4,135,129.4,0,6,6,6,12.833333333333334,0,Graduate
single,0,0,20,0,4,4,0,0,1,1,13.9,-0.3,0.79,1,Social Service,1,4,140,141.7,3,6,6,6,12.833333333333334,0,Graduate
single,1,0,19,0,4,3,0,0,1,1,12.7,3.7,-1.7,2,Veterinary Nursing,1,4,144,132.1,0,5,10,3,12.666666666666666,1,Graduate
single,1,0,20,0,1,5,0,0,1,0,13.9,-0.3,0.79,5,Nursing,1,4,122,116.8,0,7,8,6,13.271428571428572,0,Graduate
single,0,0,20,0,3,1,0,0,1,1,10.8,1.4,1.74,1,Management (evening attendance),0,4,143,135,0,5,5,5,12.4,0,Graduate
single,1,0,19,0,3,4,0,1,1,0,13.9,-0.3,0.79,3,Social Service,1,4,124,116,0,6,7,0,0,0,Dropout
single,0,0,18,0,5,5,0,0,1,0,8.9,1.4,3.51,1,Journalism and Communication,1,4,156,155,0,6,7,6,14.285714285714286,0,Graduate
single,1,0,18,0,2,2,0,0,1,0,10.8,1.4,1.74,1,Veterinary Nursing,1,4,142,127,0,5,7,3,12.333333333333334,0,Graduate
single,1,0,19,0,2,1,0,0,1,1,13.9,-0.3,0.79,1,Nursing,1,4,142,130.8,0,7,10,6,12.583333333333334,0,Graduate
single,1,0,19,0,3,1,0,0,1,0,12.4,0.5,1.79,6,Nursing,1,4,126,121.8,0,7,8,6,13.731666666666667,0,Dropout
married,0,1,47,0,1,4,0,0,1,0,9.4,-0.8,-3.12,1,Communication Design,1,4,170,148.5,8,10,14,8,14.625,0,Dropout
single,1,1,23,0,-1,-1,0,0,0,0,7.6,2.6,0.32,1,Management,1,4,130,109.8,0,3,3,0,0,0,Dropout
single,1,0,19,1,3,3,0,1,1,1,8.9,1.4,3.51,1,Social Service,1,4,133,119.7,0,6,8,6,12.666666666666666,0,Graduate
single,1,0,20,0,5,5,0,0,1,0,12.7,3.7,-1.7,1,Nursing,1,4,122,122,0,8,11,6,12.491666666666667,0,Graduate
single,1,0,19,0,4,5,0,0,1,1,8.9,1.4,3.51,1,Animation and Multimedia Design,1,4,138,147.5,6,12,12,12,13.666666666666666,0,Graduate
single,1,0,19,1,1,1,0,0,1,0,15.5,2.8,-4.06,1,Veterinary Nursing,1,4,163,150.8,0,6,13,6,16,0,Graduate
single,1,0,19,0,3,1,0,0,1,0,13.9,-0.3,0.79,1,Veterinary Nursing,1,4,150,150,2,6,8,6,14.142857142857142,0,Graduate
single,0,0,39,0,3,3,0,1,1,1,11.1,0.6,2.02,1,Social Service (evening attendance),0,3,133.1,131.5,0,6,9,6,11.833333333333334,0,Graduate
single,1,0,20,0,4,4,0,0,1,1,10.8,1.4,1.74,1,Communication Design,1,4,144,127.2,0,6,6,6,12.666666666666666,0,Graduate
single,1,0,21,0,2,3,0,0,1,0,7.6,2.6,0.32,1,Communication Design,1,4,118,111,0,6,6,6,12.5,0,Graduate
single,1,0,22,1,1,3,0,1,0,0,9.4,-0.8,-3.12,5,Social Service,1,4,101,119.9,5,11,16,9,10.88888888888889,0,Graduate
single,1,0,19,0,3,2,0,0,1,0,7.6,2.6,0.32,2,Journalism and Communication,1,4,133,133.7,0,6,11,1,13,0,Dropout
single,1,0,22,0,4,3,0,0,1,0,13.9,-0.3,0.79,1,Advertising and Marketing Management,1,4,133.1,140,0,6,6,6,15.166666666666666,0,Graduate
single,1,0,19,0,3,3,0,0,1,1,12.7,3.7,-1.7,2,Basic Education,1,4,124,113.9,0,6,8,6,12.666666666666666,0,Graduate
single,1,1,18,0,1,2,0,1,1,0,7.6,2.6,0.32,1,Animation and Multimedia Design,1,4,127,120.7,0,0,0,0,0,0,Dropout
single,0,1,36,0,1,1,0,0,0,0,12.7,3.7,-1.7,1,Management (evening attendance),0,4,110,121.8,0,5,5,0,0,0,Dropout
single,1,1,20,0,3,5,0,1,1,1,12.4,0.5,1.79,1,Animation and Multimedia Design,1,4,110,117.7,0,0,0,0,0,0,Graduate
married,0,1,30,0,1,1,0,0,1,0,15.5,2.8,-4.06,1,Management,1,4,160,110,0,5,8,2,11,0,Dropout
single,0,1,24,0,4,4,0,0,1,0,15.5,2.8,-4.06,1,Agronomy,1,4,120,134.4,0,6,7,6,15.714285714285714,0,Dropout
single,0,1,26,0,-1,-1,0,0,1,0,7.6,2.6,0.32,1,Management,1,4,133.1,125.3,11,15,15,11,10.818181818181818,0,Dropout
single,0,1,19,0,3,2,0,0,0,0,13.9,-0.3,0.79,1,Management,1,4,132,119.1,0,5,16,1,12,0,Dropout
facto_union,0,1,34,0,3,2,0,0,1,0,12.4,0.5,1.79,1,Social Service,1,4,130,146,0,6,8,5,12.6,0,Graduate
single,1,1,19,0,3,4,0,0,1,0,9.4,-0.8,-3.12,6,Management,1,4,129,122,0,5,8,5,11.6,1,Graduate
single,1,1,26,0,3,4,0,1,0,0,8.9,1.4,3.51,5,Informatics Engineering,1,4,130,118.1,0,5,11,1,10,0,Dropout
single,0,1,29,0,2,1,0,0,1,0,16.2,0.3,-0.92,1,Advertising and Marketing Management,1,4,140,105.2,0,6,7,1,14,0,Dropout
single,1,1,19,0,3,1,0,0,1,1,8.9,1.4,3.51,5,Informatics Engineering,1,4,131,123.3,0,5,9,5,12.6,0,Dropout
single,1,1,18,0,4,4,0,0,1,0,12.7,3.7,-1.7,1,Animation and Multimedia Design,1,4,129,124.8,0,0,0,0,0,0,Dropout
single,0,1,29,0,3,1,0,0,0,0,11.1,0.6,2.02,1,Management (evening attendance),0,3,133.1,149.4,0,5,11,2,11.333333333333334,0,Dropout
single,0,1,21,0,1,1,0,0,1,0,9.4,-0.8,-3.12,1,Tourism,1,4,112,108.5,0,6,6,6,12.666666666666666,0,Graduate
single,0,1,20,0,2,2,0,0,1,0,15.5,2.8,-4.06,1,Nursing,1,4,133.1,101,0,7,14,5,12.87857142857143,0,Graduate
single,0,1,18,0,5,4,0,0,1,0,7.6,2.6,0.32,1,Veterinary Nursing,1,4,123,112.9,0,5,5,0,0,0,Dropout
single,1,1,20,0,4,4,0,0,1,0,8.9,1.4,3.51,1,Management,1,4,125,134.1,0,5,0,0,0,0,Dropout
single,0,1,30,0,1,1,0,0,1,1,12.7,3.7,-1.7,1,Informatics Engineering,1,4,133.1,101.6,0,5,11,0,0,0,Dropout
single,1,1,19,0,1,2,0,0,1,0,13.9,-0.3,0.79,2,Advertising and Marketing Management,1,4,121,111.9,0,6,6,6,14.166666666666666,0,Graduate
single,1,1,30,0,4,3,0,0,1,0,8.9,1.4,3.51,1,Management,1,4,148,118.4,0,5,7,5,13.4,0,Dropout
single,1,1,22,0,2,4,0,0,1,1,12.7,3.7,-1.7,1,Management,1,4,139,127.1,0,5,8,5,11.2,0,Graduate
single,1,1,22,0,1,1,0,0,1,0,12.4,0.5,1.79,3,Animation and Multimedia Design,1,4,125,120.5,0,0,0,0,0,0,Graduate
single,1,1,19,0,4,4,0,1,0,0,11.1,0.6,2.02,4,Communication Design,1,4,128,136.1,0,6,6,6,12.666666666666666,0,Dropout
single,1,1,21,0,4,3,0,0,1,0,7.6,2.6,0.32,2,Advertising and Marketing Management,1,4,132,124,0,5,7,3,12.333333333333334,0,Dropout
single,0,1,21,0,2,2,0,0,1,0,7.6,2.6,0.32,4,Veterinary Nursing,1,4,137,141.6,0,5,7,4,12.25,0,Graduate
single,1,1,21,0,3,2,0,1,1,1,15.5,2.8,-4.06,1,Animation and Multimedia Design,1,4,160,160,0,0,0,0,0,0,Dropout
single,0,1,27,0,4,3,0,0,1,0,15.5,2.8,-4.06,1,Management,1,4,120,110,0,5,13,3,10.75,0,Dropout
single,1,1,32,0,1,1,0,0,1,0,13.9,-0.3,0.79,1,Biofuel Production Technologies,1,4,134,100,0,7,7,0,0,0,Dropout
single,0,1,40,0,1,4,0,1,0,0,15.5,2.8,-4.06,1,Advertising and Marketing Management,1,3,133.1,120,0,6,13,0,0,0,Dropout
single,1,1,20,0,6,6,0,0,1,0,12.7,3.7,-1.7,1,Equinculture,1,4,140,140,1,5,8,2,11.5,0,Dropout
